0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.37, 0.208, 0.623, 0.238, 0.61, 0.776, 0.185, 0.334, 0.756, 0.336, 0.245, 0.675, 0.224, 0.409
0.385, 0.25, 0.646, 0.227, 0.893, 0.771, 0.217, 0.586, 0.745, 0.374, 0.458, 0.662, 0.391, 0.516
0.384, 0.237, 0.646, 0.225, 0.892, 0.77, 0.225, 0.587, 0.741, 0.384, 0.459, 0.661, 0.399, 0.515
0.372, 0.189, 0.651, 0.227, 0.823, 0.774, 0.217, 0.523, 0.75, 0.342, 0.362, 0.667, 0.273, 0.451
0.366, 0.186, 0.65, 0.229, 0.773, 0.766, 0.21, 0.474, 0.747, 0.337, 0.292, 0.667, 0.244, 0.425
0.365, 0.183, 0.648, 0.233, 0.724, 0.757, 0.208, 0.447, 0.749, 0.338, 0.226, 0.667, 0.234, 0.401
0.365, 0.179, 0.646, 0.236, 0.682, 0.75, 0.206, 0.392, 0.762, 0.339, 0.198, 0.668, 0.23, 0.378
0.363, 0.176, 0.644, 0.238, 0.65, 0.75, 0.199, 0.343, 0.773, 0.339, 0.182, 0.666, 0.231, 0.375
0.361, 0.175, 0.64, 0.239, 0.625, 0.752, 0.198, 0.324, 0.78, 0.339, 0.181, 0.665, 0.233, 0.375
0.359, 0.174, 0.638, 0.24, 0.612, 0.755, 0.197, 0.297, 0.783, 0.338, 0.179, 0.665, 0.236, 0.375
0.359, 0.176, 0.639, 0.241, 0.604, 0.756, 0.197, 0.291, 0.782, 0.339, 0.179, 0.665, 0.236, 0.375
0.36, 0.18, 0.64, 0.241, 0.599, 0.755, 0.196, 0.287, 0.781, 0.339, 0.177, 0.666, 0.235, 0.376
0.365, 0.185, 0.64, 0.242, 0.594, 0.756, 0.196, 0.284, 0.78, 0.339, 0.175, 0.666, 0.234, 0.376
0.368, 0.205, 0.641, 0.242, 0.591, 0.755, 0.196, 0.283, 0.779, 0.339, 0.173, 0.666, 0.233, 0.377
0.38, 0.306, 0.639, 0.243, 0.589, 0.752, 0.195, 0.282, 0.778, 0.339, 0.17, 0.666, 0.231, 0.377
0.395, 0.372, 0.626, 0.245, 0.62, 0.748, 0.192, 0.285, 0.778, 0.339, 0.168, 0.667, 0.231, 0.378
0.406, 0.418, 0.61, 0.247, 0.672, 0.743, 0.185, 0.297, 0.777, 0.339, 0.166, 0.668, 0.229, 0.38
0.425, 0.428, 0.574, 0.248, 0.719, 0.738, 0.178, 0.322, 0.777, 0.339, 0.165, 0.669, 0.228, 0.382
0.443, 0.427, 0.561, 0.249, 0.758, 0.733, 0.174, 0.35, 0.776, 0.338, 0.165, 0.668, 0.226, 0.384
0.456, 0.427, 0.553, 0.249, 0.785, 0.728, 0.176, 0.36, 0.775, 0.338, 0.166, 0.669, 0.225, 0.384
0.462, 0.429, 0.544, 0.248, 0.811, 0.73, 0.177, 0.36, 0.773, 0.337, 0.17, 0.671, 0.223, 0.386
0.463, 0.432, 0.538, 0.248, 0.825, 0.739, 0.176, 0.358, 0.767, 0.336, 0.196, 0.673, 0.224, 0.388
0.463, 0.433, 0.533, 0.248, 0.833, 0.736, 0.176, 0.368, 0.764, 0.335, 0.218, 0.672, 0.222, 0.387
0.462, 0.434, 0.53, 0.248, 0.834, 0.736, 0.177, 0.376, 0.765, 0.335, 0.231, 0.672, 0.222, 0.387
0.461, 0.434, 0.527, 0.249, 0.835, 0.736, 0.177, 0.381, 0.766, 0.335, 0.232, 0.672, 0.222, 0.387
0.459, 0.433, 0.525, 0.249, 0.834, 0.736, 0.177, 0.384, 0.766, 0.335, 0.228, 0.672, 0.222, 0.387
0.456, 0.431, 0.522, 0.249, 0.831, 0.737, 0.178, 0.383, 0.768, 0.335, 0.219, 0.672, 0.224, 0.387
0.451, 0.431, 0.519, 0.25, 0.822, 0.737, 0.178, 0.377, 0.769, 0.334, 0.208, 0.67, 0.227, 0.387
0.446, 0.441, 0.517, 0.25, 0.806, 0.738, 0.177, 0.355, 0.771, 0.335, 0.189, 0.666, 0.23, 0.385
0.441, 0.462, 0.519, 0.25, 0.788, 0.739, 0.173, 0.341, 0.771, 0.335, 0.182, 0.666, 0.23, 0.381
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
0.43, 0.44, 0.524, 0.251, 0.771, 0.741, 0.172, 0.329, 0.772, 0.335, 0.176, 0.666, 0.23, 0.378
