0.34, 0.191, 0.645, 0.211, 0.863, 0.759, 0.195, 0.383, 0.772, 0.328, 0.177, 0.676, 0.207, 0.36
0.374, 0.244, 0.643, 0.235, 0.862, 0.754, 0.183, 0.43, 0.771, 0.34, 0.2, 0.676, 0.212, 0.423
0.374, 0.248, 0.642, 0.234, 0.87, 0.754, 0.183, 0.44, 0.772, 0.34, 0.2, 0.676, 0.212, 0.422
0.374, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.439, 0.772, 0.34, 0.2, 0.676, 0.212, 0.422
0.374, 0.248, 0.642, 0.234, 0.869, 0.755, 0.183, 0.437, 0.772, 0.34, 0.199, 0.677, 0.212, 0.422
0.375, 0.248, 0.642, 0.234, 0.869, 0.755, 0.183, 0.437, 0.772, 0.34, 0.199, 0.677, 0.213, 0.423
0.375, 0.248, 0.642, 0.233, 0.869, 0.755, 0.183, 0.437, 0.772, 0.34, 0.199, 0.677, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.438, 0.772, 0.34, 0.199, 0.676, 0.213, 0.422
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.438, 0.772, 0.34, 0.199, 0.677, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.439, 0.773, 0.34, 0.2, 0.677, 0.213, 0.423
0.374, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.44, 0.772, 0.34, 0.2, 0.677, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.44, 0.772, 0.34, 0.201, 0.677, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.441, 0.773, 0.34, 0.201, 0.676, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.442, 0.772, 0.34, 0.201, 0.676, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.871, 0.755, 0.183, 0.442, 0.772, 0.34, 0.202, 0.676, 0.213, 0.423
0.374, 0.247, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.773, 0.34, 0.201, 0.676, 0.213, 0.423
0.374, 0.247, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.773, 0.34, 0.201, 0.676, 0.213, 0.423
0.375, 0.247, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.772, 0.34, 0.202, 0.676, 0.213, 0.423
0.374, 0.248, 0.642, 0.234, 0.871, 0.755, 0.183, 0.442, 0.772, 0.339, 0.202, 0.676, 0.213, 0.423
0.374, 0.248, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.772, 0.34, 0.202, 0.676, 0.213, 0.423
0.375, 0.248, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.772, 0.34, 0.201, 0.676, 0.213, 0.423
0.375, 0.247, 0.642, 0.234, 0.871, 0.755, 0.183, 0.443, 0.772, 0.339, 0.201, 0.676, 0.213, 0.423
0.374, 0.248, 0.642, 0.233, 0.871, 0.755, 0.183, 0.442, 0.773, 0.34, 0.202, 0.676, 0.213, 0.423
0.375, 0.247, 0.642, 0.234, 0.871, 0.755, 0.183, 0.442, 0.773, 0.34, 0.201, 0.676, 0.213, 0.422
0.375, 0.248, 0.642, 0.234, 0.87, 0.755, 0.183, 0.441, 0.772, 0.339, 0.201, 0.676, 0.213, 0.422
0.374, 0.248, 0.641, 0.233, 0.87, 0.756, 0.183, 0.439, 0.773, 0.34, 0.2, 0.676, 0.213, 0.422
